date,AAPL,AMZN,GOOG,JPM,MSFT
2022-02-21,-0.016407622699511515,-0.02735879415314329,0.02938001414383074,0.007142425156276639,-0.029511213366189587
2022-02-22,0.02883641971477453,0.026245807317790002,-0.013158263327323514,0.0042156697697784545,0.005125818117793065
2022-02-23,-0.003617475062607961,-0.011186748237446694,-0.006722910684931224,-0.017254795936625388,0.03367014610808952
2022-02-24,0.02512082904616601,-0.027979618199811204,-0.008949470454701165,0.028974446865684563,0.009352926300952222
2022-02-25,-0.008655526452307197,0.02145356157914099,0.0025469245328374746,0.015202637064364326,-0.035583754460854995
2022-02-28,0.002423941717993568,0.026319519176686044,-0.010412640840842011,-0.03825611639488025,-0.008035912235094323
2022-03-01,-0.018183564000277205,-0.003559038714594095,-0.03908637598401919,-0.023739255579373526,-0.0011166038415898949
2022-03-02,0.01029585048460484,-0.012060934042985324,-0.007194558898216805,0.014324451775765404,-0.010663878253365008
2022-03-03,-0.0005782283652829219,-0.004940883445198983,0.02495916351909637,-0.01314216617249897,0.019721071402629083
2022-03-04,-0.007579055139925616,-0.0026947111121882836,-0.011549576753204317,0.005089274718103714,0.05403647430337701
2022-03-07,0.011731373048238333,0.005519374810574413,0.03627883157113499,-0.0021856787924046757,0.0028673521307193655
2022-03-08,0.019917575952870765,-0.006616464346063148,0.011583885959175992,0.026512798373403132,-0.01693262359821267
2022-03-09,0.02805245119498639,-0.036444453397977035,-0.01660777135299441,0.005304209705134542,-0.0026817507375519276
2022-03-10,-0.04185258315696124,0.011961228065017999,-0.010419202070568666,0.0005271785182519612,-0.000900860238203031
2022-03-11,-0.010526903535940093,0.012061519431102207,-0.021025946067128494,0.04204351872192603,0.017781400455385333
2022-03-14,0.020111432302361853,0.019493189364532554,-0.0195664728341163,-0.023686209600228384,-0.007308878210052499
2022-03-15,0.0009202952455951554,-0.020482665262109578,-0.019379016488021837,-0.025557411221850308,0.01529017836788209
2022-03-16,0.032689818134446734,0.037148385812006204,0.034472363604232004,-0.011860701143233902,0.0347701614817934
2022-03-17,-0.03545329632793412,0.017775532693373532,0.019383543366386292,-0.020000422973214162,0.03486495215778161
2022-03-18,0.0027410197164556,-0.016205246360494058,-0.0004627649247302296,-0.03721834664104147,0.003985340451316065
2022-03-21,-0.014253283164744375,-0.011499966337306634,-0.007457571975922525,-0.022554512830783635,-0.056629319769546285
2022-03-22,0.008817318707965031,0.02861982750800858,-0.004623099159138772,-0.0056214888431887575,-0.0060674256814404305
2022-03-23,0.009875282454988372,-0.0012510224297480237,0.005908659111613629,0.002651050769735662,-0.020862435480187996
2022-03-24,-0.023696946442780788,0.02741278402123419,-0.006123432397961876,-0.028005220800448715,-0.021794771909730722
2022-03-25,0.03441027530930817,0.020852044182328295,0.00246180160637311,-0.006313280052400931,-0.013330953880189086
2022-03-28,-0.004072345478937984,0.014812615048709999,0.022732505591087058,-0.0021193234152231217,0.02973040230845306
2022-03-29,-0.0007281709645895338,0.0021476423292607683,-0.00488267367688346,0.0001281809948464385,-0.02064607411263584
2022-03-30,0.006722001966502563,-0.011864957361053903,-0.02942732820068456,0.02368888279093864,0.023029489066868736
2022-03-31,0.05012412165339398,-0.025372711871904666,-0.011707447267201914,-0.039930878868491664,-0.020674426792022086
2022-04-01,0.006289648104737309,-0.005011108142450123,-0.005192577463499954,-0.0014221657031334494,0.012684870535884027
2022-04-04,-0.010572303886437574,-0.015747608868483545,0.02853786055976217,-0.004860847363985992,-7.159567533851735e-05
2022-04-05,-0.001752888058465618,-0.04919918621207632,0.0021585128663889177,0.012258280965834431,-0.01055006846130397
2022-04-06,-0.018644104144559286,-0.026993946124061596,-0.0025499174682475055,0.027424125323621738,-0.016012931454558465
2022-04-07,-0.015676938622966617,-0.010565877299611526,0.01340400421039157,-0.005327942834258658,0.053453829589245765
2022-04-08,0.0037718214469408093,0.018305088977746763,0.019805724737850187,-0.005311412558608324,0.03477440908038465
2022-04-11,-0.010538528384040007,-0.001960593404908784,0.027471410798513438,-0.012893408902965923,0.01354810017456708
2022-04-12,-0.019865912613200528,-0.004287797433091823,-0.008136129203652427,0.00039872059896691196,-0.03267016025456308
2022-04-13,0.011632785241899927,-0.021973890170404242,0.036705689955214775,0.014455397592449187,-0.008575355234361324
2022-04-14,-0.023591162023513305,0.02167348731302985,0.006420015992559822,-0.004790868924949876,-0.016209109126648864
2022-04-15,0.002492279471355296,0.01619765471254474,-0.0236428758673291,-0.01298131711464641,0.026054645820586485
2022-04-18,0.005661915588619685,-0.014131201011182154,-0.022714859291387956,0.014117157145694559,0.011594730091642556
2022-04-19,-0.004402211508281068,-0.02078835403821968,0.004694645056032222,-0.022852814079433032,-0.013473231781872744
2022-04-20,-0.04696751345274981,0.011611801976434579,0.00143984152029092,0.02523718500964123,0.007995799245687754
2022-04-21,-0.004026229090271821,-0.010601548905036185,0.0076642340913506335,-0.028354180456622788,-0.0005908760884998262
2022-04-22,-0.022232092420531417,0.032146473853969536,0.02079582570120473,-0.00489405581060581,3.6638585059851556e-06
2022-04-25,0.004156921900212036,0.0035443544804436736,0.011136418315022063,0.005003181135558436,0.03821613957837228
2022-04-26,0.012439225657579768,0.009582321792285142,0.016010857260638667,0.022564741607774507,-0.023605983102391096
2022-04-27,0.010682430133414992,-0.01112860369882636,-0.01765751329688297,0.003854139500301995,0.021224970940599608
2022-04-28,-0.014224203068464189,-0.00239189654018657,-0.027510749777411494,-0.010529883326083954,0.017909726500371172
2022-04-29,-0.014048421164520295,-0.0008621505093308058,0.0016360094382244313,0.03888770160660303,-0.026619746452042174
2022-05-02,0.05055840814469786,-0.0232131565582033,-0.03726028808070193,-0.0004371928011685562,-0.020559345572338537
2022-05-03,0.023303416997577975,-0.015180815614908182,0.012365556076749828,-0.008942448883251694,-0.008829245838869768
2022-05-04,0.004135932421486446,-0.020835979921569575,7.883253364869796e-05,0.02531787616955024,0.0005773071528561916
2022-05-05,0.025166628281204848,0.003187804314756985,-0.012744487020594521,-0.009697496329177312,0.025501685340567588
2022-05-06,-0.018694334131916117,0.01773680305181522,-0.041646768462404074,-0.022453956060712564,0.0064992616049198105
2022-05-09,-0.00546028990791359,0.013964487626860084,0.03695515220239998,0.0025174353498165795,-0.04458247204415633
2022-05-10,-0.012962618863862446,0.006844219284904777,-0.00320618611715818,-0.0037968636353687885,-0.020514534706156298
2022-05-11,0.011418395220859304,0.005529721179200312,-0.020663065605959978,0.03562431614396229,0.03791458961378661
2022-05-12,-0.00541507896237937,0.014321945795254698,0.010025201069131837,0.021795398995575074,-0.0019808262913758932
2022-05-13,0.00298555670423149,-0.01853828319943484,0.012015252017566631,0.007439157122570354,-0.015097121757881247
2022-05-16,0.002345023875117435,0.020838103176632615,-0.0008459486146321719,0.013160822250447284,0.0018547911660299842
2022-05-17,0.014691361211779592,-0.007142472200267208,-0.03204157521450837,0.009515100003631958,-0.008472965944609296
2022-05-18,0.0014479528597507918,-0.004543837614554473,0.005228618357921377,0.0017759853586171957,-0.007855488697720087
2022-05-19,-0.03897610987386716,0.04304498367033508,0.01305647394027741,-0.013438682386494535,0.016142876492744686
2022-05-20,-0.009263862213824454,0.03239732904826763,0.00011782668863812549,-0.007366624812681735,0.004285275698425294
2022-05-23,-0.002274471583049411,0.010543927465538047,0.03127246083840998,0.03221771744356855,-0.010444321636356177
2022-05-24,0.05910126869725166,-0.004334753794551112,0.02236387792194717,-0.012952833884390303,-0.014456291813807214
2022-05-25,-0.02852565628648344,-0.003708572274101017,0.020840698298145263,0.013238690300909971,0.04336732883894159
2022-05-26,-0.035379517503818333,0.029711410395803387,-0.014438377967873171,0.03105577416500035,-0.0010876170141029284
2022-05-27,0.018609033227251225,0.01513909653178876,-0.012197350496699398,-0.0267876654224257,0.01974726249893142
2022-05-30,-0.029483274531586334,0.012762703743291573,0.011403921222095626,-0.02434043337479902,-0.0013096231980485084
2022-05-31,-0.030231441294258567,0.013040351330939483,-0.016728223725571287,-0.019457246866358115,-0.008230942032433982
2022-06-01,0.039686041760880905,-0.022146579571089776,-0.002138530449480217,-0.02562257008530143,0.008047204126888294
2022-06-02,-0.005618344834625241,0.02823265963056802,-0.033836572793657066,-0.021304392947851133,-0.010776806401641581
2022-06-03,0.007852271420832828,-0.006894314331686328,-0.03157688628952052,-0.027392661821771108,0.009644103872533021
2022-06-06,0.008951975295612934,-0.015603445874014991,-0.0007456475545367488,0.02442073454391696,0.0020503379507208095
2022-06-07,-0.006756583577669058,-0.039342111080531775,-0.018085839415750586,-0.012286916214702579,-0.028746942406734335
2022-06-08,-0.01738107676667642,0.005053211007193327,0.012244550890742454,0.019742417959383262,0.014691565287431638
2022-06-09,-0.022768062740691184,-0.008736907212343456,-0.027960063429120354,0.007623704369826031,0.007166403766724383
2022-06-10,-0.009835268953170983,0.016815769141634473,-0.006160717194465501,-0.004490566462728482,0.03346507642411208
2022-06-13,0.003433340332206342,0.03533295909416765,0.004342909646856321,0.03166315487154156,-0.006500626956670664
2022-06-14,-0.008943374506486801,0.013641740981501544,0.0018167826593612022,0.03788970704071676,-0.00378010661995024
2022-06-15,0.026518854374157606,0.005314462753034067,0.008860156047636207,-0.011315331156146287,-0.004535146767761589
2022-06-16,0.021070886283062504,0.009037371955821273,0.020922587183100944,-0.0353291766033233,-0.04948034551762333
2022-06-17,-0.0200353691394774,-0.01903284960387907,0.034735523925331316,0.019003935795168153,-0.04051766247781936
2022-06-20,0.019717666179104455,0.011055308213621126,-0.012491439891055878,0.0051085171716743465,-0.0016134168902916849
2022-06-21,0.019524754028597668,0.02775360443359034,0.021248646048726238,-0.004335360857731494,-0.022666120583776758
2022-06-22,-0.01831968105550772,-0.002816716515435618,-0.01200260360806791,-0.013962633796131243,-0.0088657082086662
2022-06-23,0.00993015688630715,-0.03828953409737472,-0.006380021046225033,0.009660521462199853,0.013533827530191509
2022-06-24,-0.02870253034570273,-0.005779402362374142,0.002237361193830979,0.013696651285016714,0.005791772634402787
2022-06-27,0.008071300882391575,-0.007456426816014387,0.017220422499132165,-0.007735654272865695,0.008553639625373078
2022-06-28,0.022344464832460276,-0.03927476759563674,-0.008593898086390392,0.008640833613649961,0.01363793619521922
2022-06-29,0.010518156604908502,-0.007356568460205331,-0.016170746811674734,0.009846508292487342,-0.023447839933286866
2022-06-30,0.05047152362217425,-0.007924257596306859,-0.029368835953569147,-0.0010906590415427977,0.023154253264270744
2022-07-01,0.010849098710295069,-0.009460881970235827,0.012490611712948421,0.012458683451931726,-0.01544957065100771
2022-07-04,0.00231587396499625,0.027077756318289844,0.020376434135553293,-0.02035320171920843,0.041708664767063794
2022-07-05,-0.009841913187349085,0.021707673040416098,-0.023867900622493242,0.003409533652168489,0.007343499688146412
2022-07-06,0.022798576954863783,-0.0016535919475406842,0.0016972607550472451,-0.014577082907046693,0.01044644499287671
2022-07-07,-0.01576727267262663,0.025481406449637437,0.014160384491538544,-0.010113484591263445,0.018573319620978905
2022-07-08,0.02325177560475036,0.026630668275958575,0.012398686633041325,0.04222077335149987,-0.002731520628791421
2022-07-11,0.022248413139847826,0.025780145482487624,0.01201914612968698,0.014998028131426562,0.004856324273585352
2022-07-12,-0.007185007716932305,0.03704859995990998,0.026872844569545612,0.0020427294285609784,0.013095768976300833
2022-07-13,-0.02153518127210156,-0.02986863827774852,0.016712752608919138,0.007200807379549123,-0.03479350882915101
2022-07-14,0.022353549198290378,-0.0243988271850573,-0.029118868756167073,-0.01759632816049261,-0.002463574866480863
2022-07-15,-0.0016811307667266538,0.043865956985247104,0.001035135411162054,0.021617585006990542,0.02488294762785832
2022-07-18,0.006709612399870138,0.003785847425881701,-0.009153343815408964,0.011647156627849885,-0.0006311479287519586
2022-07-19,0.0072242579401606164,0.038051314965289885,-0.019838446305523238,0.013484959171111503,-0.009172175909146268
2022-07-20,0.007910053722419727,-0.008557330716639925,0.022827247180547877,-0.0017930107009833988,0.0109277535877411
2022-07-21,-0.014250022478715686,-0.019327472486468374,-0.012718856041388591,-0.03159369636835626,0.0006562136328868511
2022-07-22,0.033960732683571665,0.002727168625946483,0.010535105773535053,0.010744522897289433,-0.005890865984706371
2022-07-25,-0.0392701852110893,0.0396613564677519,0.023990824884098223,-0.00649030082894798,-0.008597726207637955
2022-07-26,-0.004185171394435334,0.0013927514510263226,0.009614562198882,-0.0004910298668887773,0.022128310257942898
2022-07-27,-0.010609529353650242,0.007133196239010147,0.0034408069336999423,0.008174112752088467,-0.011309025720885874
2022-07-28,-0.012909351478733467,0.01139232369546741,-0.031625614941131676,-0.009998667012850775,0.02745194637755816
2022-07-29,-0.0165178221458979,0.007885490355925095,-0.031032199178644342,0.03308968608969514,-0.005696553202739478
2022-08-01,-0.012085558171766288,-0.007664726718507117,-0.016417225110255028,0.027996222310720145,0.04781729436192694
2022-08-02,-0.023142513540626037,-0.022778454276300167,0.03518103719040965,0.012611042586628408,-0.00373239013327644
2022-08-03,0.011011722470065348,0.04842982202667275,-0.01151133858488013,0.005275907410995788,-0.0376547313106187
2022-08-04,0.00847669635668164,-0.018675532579037066,0.04165602036813007,-0.012769191040611019,0.005558719634440654
2022-08-05,-0.001415107981044498,0.004439806512364825,0.003874168307771962,-0.010243731125057418,0.011914679693430347
2022-08-08,0.012942220970067695,-0.015623632985376676,-0.010151144797328076,-0.021224720920461515,-0.03704553366592184
2022-08-09,-0.03481334163449225,0.009534493643647163,0.009391883199686594,0.019626032685129233,0.005450322750586489
2022-08-10,0.023109628900420558,0.004449855278616786,0.01341862558824393,0.004227163696424885,-0.039985871037792275
2022-08-11,-0.0016772653606860078,-0.01880772919065797,0.011357637469824869,0.022857113624507205,-0.010207872722930543
2022-08-12,-0.009153247855933546,-0.022748131614206673,0.0030521678847455274,-0.02316400662202807,-0.04002589228888088
2022-08-15,0.014475941753725631,-0.03945635165811264,-0.0013804058331413106,0.0114283836846368,0.01949398843031161
2022-08-16,-0.005590959414966784,-0.02928541315898243,0.040142643602830944,0.05025167826775165,0.028365244101837515
2022-08-17,-0.030365080744581573,-0.013633001880086948,0.021325874562620643,-0.015466664396709523,-0.009967281808840276
2022-08-18,-0.03332895112832223,0.016288018803040948,-0.015486798420237079,0.03437029791353802,-0.025913076459712827
2022-08-19,-0.01437169426344669,-0.029764464887708796,-0.019077421384201963,-0.02971053722366855,-0.007215449259039957
2022-08-22,-0.024710128011736485,-0.006744924789520415,-0.011768690543192564,0.008736161746184752,-0.0002017267486637684
2022-08-23,-0.0010502739487127902,-0.039626724391338755,0.019945542827653956,-0.014678720548191998,-0.022491494302038166
2022-08-24,0.03524344080131763,-0.030866319430602283,-0.0351646076744364,-0.005998579236372483,0.007610014880341582
2022-08-25,-0.008932359231587979,-0.009512306231909426,0.023414979510875147,-0.0013068909177907386,0.014981423957007052
2022-08-26,-0.01985133111279919,0.001287581948339602,-0.01970066148297517,-0.011729577767346651,-0.0023566677624113825
2022-08-29,0.013312747173238661,0.001521753706134041,0.026678784062168965,0.01294260009754364,0.02178814941230789
2022-08-30,-0.00919213688862964,0.007971623291697828,-0.02654898905501991,-0.040210891997293316,-0.016016839854646865
2022-08-31,0.01825906425885172,0.014279871153206627,-0.005053605675986865,-0.035875814830817324,-0.006376056915279373
2022-09-01,-0.0036400771798272,-0.02566258226974876,-0.004877610688506144,-0.006131004436412189,0.03236863079682812
2022-09-02,0.026978196128939754,-0.008537758156258159,-0.029998265145637488,-0.027294856921103557,-0.014502215495317905
2022-09-05,-0.04432525207905535,0.009180193127419021,0.021760967737808667,0.018669656511464166,0.01587343265530341
2022-09-06,-0.007327274072071035,0.0008103135415514107,-0.011767105369538036,-0.016073365012189894,0.02783508913649927
2022-09-07,-0.027242283998067655,0.031467134220281835,0.045384340192340195,0.016302422487738423,-0.011917090835397286
2022-09-08,-0.007771042827421222,0.001246267556502429,0.03506597935469113,0.016613022987205427,-0.008224934259923381
2022-09-09,-0.01027440413916483,-0.013908064343130551,0.01641338951189683,0.007765396858620803,-0.005146322134181843
2022-09-12,-0.013206478115351566,0.03585130441215605,-0.013806595058813802,-0.0004848435688935756,0.011003643155306
2022-09-13,0.016289824475663676,0.012286080606424441,-0.009227406900551214,0.023876029721235936,0.0003867819152190117
2022-09-14,-0.028167071848916574,0.004995421001929664,-0.0013618034378518233,0.027876956734981643,0.0034207080862360593
2022-09-15,0.017125554003651348,-0.007872402188705689,0.006062058387999646,-0.047695888668410326,0.02393298671738458
2022-09-16,0.02910645328040217,0.015618553843129426,0.03255139051546331,0.0401710647457957,-0.04920265912090599
2022-09-19,0.006114230672347486,0.002315828969860956,-0.00290521397031682,-0.01369467884861015,0.010806001741583781
2022-09-20,-0.0015484126701006875,0.0002870490430139979,0.0017244790948546275,0.000396491770862358,-0.016130174166549133
2022-09-21,-0.0010059250563628592,0.007098207816770628,0.01199095109619446,0.006325441968833514,-0.011561293099068753
2022-09-22,-0.01803563556502352,-0.009655316494465452,-0.01447584796871899,0.0026349107005436603,0.014266667884935247
2022-09-23,0.023803110456181015,-0.0384579002497485,-0.018973179709807168,0.010924230119914441,-0.023356485855516914
2022-09-26,-0.005945513404193134,0.01656065274572778,0.00756482357151402,0.0008287834424789387,0.009288246276431962
2022-09-27,-0.013386042297217616,-0.006167042824296696,0.009091122090826182,0.0026166741852686054,0.005440270018065746
2022-09-28,-0.02610017511231,0.006571162989126841,-0.03240880835903925,0.015599297217670074,-0.024649842707358982
2022-09-29,-0.02771157508746942,-0.007186097771226526,0.009743221439293223,0.03283097855611612,0.004022271205611082
2022-09-30,-0.028342763924675836,0.007712543483768598,-0.05744476592515278,-0.01383850510090977,-0.006751181889130185
2022-10-03,-0.038714228357728614,-0.005339535002737181,-0.0023372524984478713,0.02334876764792346,0.012680198206146479
2022-10-04,-0.014824587547041466,-0.010450029323306914,0.016586001475190293,0.0009693630097178032,0.013679051955423434
2022-10-05,0.034374864331582114,0.0020422226343286332,0.01189861536088519,0.02621369442373629,-0.019395826914207517
2022-10-06,0.00012531437707546294,-0.04208331942391204,-0.03121037522817263,-0.020184778423576823,0.01451506118223566
2022-10-07,-0.008030914462160425,-0.007059769479910379,0.022645581616368243,0.0012765242675781604,-0.006283477930784268
2022-10-10,0.003591219164922884,0.021823220850628156,0.0004338853256248975,0.006783824318167677,-0.011830037350848976
2022-10-11,0.012664147119248848,-0.020248002692855635,0.03374248333272288,0.05081234775928587,0.0074644060126429
2022-10-12,0.020726837419684924,0.021526873059369376,0.026999089275674695,-0.02500219308190334,0.024362784907713503
2022-10-13,-0.02186013345211816,0.018516039513542595,0.012351593434470357,0.0017329076734024832,0.01478419295702552
2022-10-14,-0.02554573927304832,-0.004263426968511107,0.01562727589592226,0.0007048673287832445,-0.001402553587624962
2022-10-17,0.0014010624012605532,0.042967509476640665,-0.015478182747574188,0.031972000880669135,-0.009640146959761507
2022-10-18,0.022202846733746975,0.018546043414569727,-0.019294012117966178,0.023106191527511893,0.009100621897406362
2022-10-19,-0.00608950273661505,0.022158293941342614,0.009338397526598258,-0.012000789528925046,-0.02055401322263762
2022-10-20,0.011374192679047435,0.004897335068797628,-0.02193358785831931,-0.015487754434688394,-0.01734879913358923
2022-10-21,0.009401718658938695,0.021382106537447536,-0.01634067162970659,0.014650306168206095,-0.03150867110476706
2022-10-24,0.0091808126412224,-0.0036952143193577478,0.0010741953460258495,0.0474754928125525,-0.008109633349605242
2022-10-25,0.007128708236676216,-0.03281070050738259,-0.0008182764226123345,-0.03727556357349696,-0.014532182449399701
2022-10-26,0.030054280050352194,0.0002695770751207161,-0.008231764270974384,-0.0012833541685793497,0.006273770417273106
2022-10-27,0.002151802134788027,-0.007391683679485629,0.011508745229084313,-0.03417760473990105,0.02375495393492627
2022-10-28,-0.0192462253560996,-0.01675892553961561,0.032041952497836486,-0.01978224053153187,0.015969122854056994
2022-10-31,-0.007847655557564275,-0.01444524363141777,0.003754040274661834,-0.006422640005933137,0.03648812386242292
2022-11-01,-0.009763709254012888,0.003416637058397962,0.03986963471418296,0.022675101241740644,0.014882665842598087
2022-11-02,-0.02612136524262221,0.025036936683487127,-0.02598158693109985,0.0075724283092423,0.047620111538160564
2022-11-03,-0.024362091537735334,-0.01743446072279465,0.00021838637517382754,0.0010146777976061542,0.017489044073371034
2022-11-04,-0.03219713617901724,-0.0028477952889455357,-0.01848866535131377,-0.03381561591643879,-0.008847159891187206
2022-11-07,-0.03501951076284884,-0.01866507469176398,3.383880528492285e-05,0.010030920975123982,-0.01618187602186327
2022-11-08,0.014841767389017102,-0.0052580087934861,0.028609389534489795,0.03743066110126286,-0.016082733811118823
2022-11-09,-0.004392480880213691,-0.020028053513117813,0.02536182720783894,0.023554085349828034,-0.021632725176068266
2022-11-10,0.003212511685437219,-0.0009249063627759189,-0.014568567872788908,0.014396968271539815,-0.010317726766670388
2022-11-11,-1.7984974452247811e-06,-0.0011322654776077957,-0.022715414110508123,0.02281320268170219,0.030390170492852198
2022-11-14,-0.02327798125953933,0.0030023688472212034,0.0011959201310303203,-0.005991062725813866,0.0216052773147151
2022-11-15,-0.023379264839708633,0.03128611500839193,-0.01031567608510603,0.011008452291926835,-0.0007761845233198284
2022-11-16,0.0014899759813456035,0.014857612323223152,-0.00032224389866699016,0.024084235971091193,0.027154782917131758
2022-11-17,-0.004645331440969887,0.02372366126285703,-0.007933820066232241,0.0002551295534607915,0.009498824342840025
2022-11-18,0.028212397915635908,-0.013343062224369463,0.0517172474718914,0.017994040647980238,0.004777142915652472
2022-11-21,-6.305792194230965e-05,0.002255638425539153,-0.03716078351022412,-0.018685439375866506,-0.003702236494173706
2022-11-22,-0.005393748398759392,-0.020653480449604755,-0.01522319354627283,-0.020447135993321562,-0.017899208553705352
2022-11-23,-0.03102340211927995,0.014955841910931206,0.001161947249032879,-0.007037848269927352,0.008324262876495622
2022-11-24,-0.01239505846043532,0.006796797483092872,0.014833996679565609,0.0010588113534078741,-0.0009573213589208184
2022-11-25,0.01408766118913657,0.018950804159862666,-0.011030528930478836,-0.024167229259343143,0.000900993099440562
2022-11-28,-0.027607045701078723,0.00546045834770588,0.002516667634183017,-0.005752273984310321,0.0003011559315214017
2022-11-29,0.02786170601380297,0.015972923319776264,0.003499687090406813,0.02848703472082758,-0.029170881071948748
2022-11-30,0.027486554546550884,-0.003480898181563752,0.008042764417891665,0.00042102877035806146,-0.021123737525575358
2022-12-01,0.023478599983811323,-0.03891455425896441,0.00601821591661995,-0.03256791185431654,0.03879859036966996
2022-12-02,-0.0001299938663095224,-0.003023507032051517,-0.014908709664783323,0.033158170037744045,0.02075129104748489
2022-12-05,-0.007129601210480927,0.018885404632462025,-0.007805527169914188,0.0023370706438762563,0.03585699458165002
2022-12-06,0.016332688145181625,0.02602147195576977,0.009193412696724091,-0.01709262843920107,0.040972820818000945
2022-12-07,-0.017828555932581668,0.031145333040807327,-0.020312936128372757,0.007429242968712105,-0.03184867088988263
2022-12-08,-0.004548041505807734,0.01637011968768774,0.014403931088409629,0.0051715479044626474,0.004883900257531212
2022-12-09,0.028454348653775084,0.02420525549742235,-0.006213317476533145,0.01992714607035236,-0.018615228858627972
2022-12-12,0.008216577491671675,-0.017383231221279456,0.01655134896980522,0.024440311394177353,-0.010058335262044039
2022-12-13,0.03123445799017132,-0.019146691524833913,0.05256658620665749,-0.002980561822230922,-0.010722368287826734
2022-12-14,-0.003472864792761984,0.009554603480295396,0.029296595743429504,-0.01582811861990221,-0.001276281943148003
2022-12-15,0.0029807131524390955,0.025243642330103067,0.011216463719719788,0.0025877862794293272,0.014064256201205655
2022-12-16,0.016791927539441115,-0.02202735841066294,-0.012135214029061344,0.03212972304904653,-0.0020469335521457192
2022-12-19,-0.02937685182119044,-0.01881375877105585,0.008992873769770841,0.018819010743562223,0.005880918627104112
2022-12-20,-0.026209579115712,-0.02521523057517318,0.020093808416123668,0.017139598371440964,-0.01079369366368623
2022-12-21,0.023115665717222508,-0.01597094568757009,0.008287527039922835,-0.019004634627514363,0.02226247558213746
