date,sp500,nasdaq,vix,treasury_10y,dxy,gold,oil
2020-02-21,[2987.90499766],[7996.91458456],22.787818873128842,3.2549607714932387,95.50053416065003,1754.0633808442965,85.36505227340412
2020-02-24,[3014.4519928],[7931.48436828],12.333928933991768,2.3632784830122913,93.12164932793735,1797.3021234160622,64.54387099013945
2020-02-25,[3014.69848889],[8027.49063713],13.97364169390879,3.1090228743807486,97.90174377518757,1713.773470592356,60.97483195143136
2020-02-26,[2983.34058436],[7976.53822017],10.0,2.5509834310741724,93.42133243832566,1816.4279247240302,93.64334357560182
2020-02-27,[3025.44691848],[7984.84171668],19.765154103343285,2.706953600324243,98.70134258054523,1802.2769110770325,58.47339474045533
2020-02-28,[3010.44697135],[7969.27092798],13.832071798199337,2.8055324019410595,97.50987440753465,1849.302995234019,85.63501413400529
2020-03-02,[3010.98567846],[7988.70853157],12.956573939652445,2.4652270024535134,94.40879333318586,1794.2254188930024,69.24212586703966
2020-03-03,[2994.05444382],[8008.30618832],14.76655096594039,2.636998467833618,92.31765259912426,1810.5516201191438,66.04450803616794
2020-03-04,[3006.8806972],[8040.2813639],10.0,2.4186616848769704,95.7236593917554,1789.5354106201712,70.89628764554469
2020-03-05,[3002.7610978],[8039.08195141],12.491390157454324,1.9693204958569286,95.59954957961504,1840.0658516084718,81.960695556036
2020-03-06,[2993.17049436],[7970.3417426],22.165674801159106,2.674130243397817,92.16907341765331,1778.1477079208948,73.35384946920658
2020-03-09,[3000.6869904],[8031.88309454],21.48720516656268,2.0908546098699454,95.66059806539053,1756.2771510487507,74.4006789943084
2020-03-10,[2995.97516291],[8057.17555468],22.06493161320665,2.863974986654115,94.62177835767416,1785.036729668042,75.62687137756414
2020-03-11,[2991.75603819],[8007.60852942],15.98884070585151,3.0409844370125265,95.11605451026452,1777.522657882532,65.2830295197439
2020-03-12,[3015.24961555],[8005.64082224],15.67771279981822,2.873102025376014,95.16128554237959,1808.4415012686538,62.30795577840096
2020-03-13,[2995.90657155],[7997.90949589],15.216920463732539,1.783685184029386,97.81462838042292,1757.592408465742,62.148394308511186
2020-03-16,[2991.79664363],[8043.71633639],18.213791245729173,2.5937780568672544,96.49502857989243,1841.484131848434,63.123703600601566
2020-03-17,[3009.39956217],[7982.48612167],11.218069938897358,2.456080184955694,93.51314442927695,1851.3001091509682,85.31126992931713
2020-03-18,[3017.34809618],[8004.20600136],19.85030873883251,2.600684163700348,94.94043140485631,1781.1323507534419,64.99955471817665
2020-03-19,[3011.98322823],[8054.02710617],20.81510523290867,2.5039833296999445,93.68323804932407,1747.0796159235647,76.43270113491575
2020-03-20,[2986.40529257],[7955.86861425],27.786457835785328,2.8152389697126785,91.62509356251824,1874.5867942373482,54.52219950878831
2020-03-23,[2977.40494098],[7954.09733577],17.726836671483372,2.8770357757209526,91.65868728306378,1779.0907400790488,73.53837754589101
2020-03-24,[2992.33614152],[8000.92455707],24.754818804986705,2.3211637507868788,93.06463821789684,1812.3759869091457,70.17852458721366
2020-03-25,[3011.75917651],[8023.39959766],10.216165707824853,2.2593204156391002,93.9053354349926,1787.4850632745256,87.22473012800643
2020-03-26,[2958.70384563],[7988.48770836],14.714205739446962,2.80581248344753,93.24862204105764,1845.994276283111,69.35370796882401
2020-03-27,[2996.39563174],[7985.62570888],18.09663787298616,1.9465966956963223,91.98428784756871,1781.6378512374495,77.3046920337728
2020-03-30,[3015.5321897],[7957.17044184],24.72382551969541,2.5691547815080225,96.29803187732692,1796.4519769675794,79.77880622944164
2020-03-31,[2989.27580751],[7996.91274996],14.480434420781009,2.0282265841314495,88.28059063280847,1776.5506993618078,70.14805767658635
2020-04-01,[3013.1963085],[8032.1231022],31.923739782246262,2.3594634632600835,93.73494090663694,1906.6086191043223,70.57248321235787
2020-04-02,[2984.76293196],[7981.09613256],16.66432659041281,2.6990874485947116,94.52769833928387,1790.290746313723,79.75742393302104
2020-04-03,[2995.88808435],[7992.26612156],15.849863334823109,2.817882388693987,96.91199188022624,1810.0279125651002,68.96373189748334
2020-04-06,[3018.6845216],[7961.40940849],26.196621966702978,2.6427754303843964,92.78769404072918,1747.036008899478,63.53715345686339
2020-04-07,[2998.70311971],[8022.88514188],23.825136574827255,2.669912514666791,96.69412254937319,1841.7752378513983,90.05540992692842
2020-04-08,[2992.2609206],[7999.24556672],14.065930706418262,2.488216148151021,93.31022361026469,1845.7563827168162,69.59967765560617
2020-04-09,[2982.54812962],[7984.62492467],17.994424016231147,2.0776514399600057,95.11837604600821,1837.3248123629965,53.736771697020274
2020-04-10,[3006.66371219],[7941.02941401],23.777318564549322,2.190122423922384,97.84911452670956,1829.7989355044392,74.77697876863516
2020-04-13,[2997.89327843],[7977.50334516],21.55031808011724,2.517381722093517,95.79899127140519,1771.8527139507319,84.57023063778365
2020-04-14,[3025.47703194],[7990.46423333],20.078298161423092,2.524167295575503,95.31208363764745,1775.3773062178882,75.7675756295345
2020-04-15,[2983.26129805],[8007.81389586],10.0,2.7015474712554597,95.52959872347196,1780.5264510785812,74.48380501116598
2020-04-16,[3025.30124888],[8042.7621811],23.204888117760692,2.6686760120550512,97.39481699434923,1829.311966333433,60.85508292715471
2020-04-17,[3007.05153183],[7993.13140207],29.8030406456935,2.7245814161342032,94.54042297004524,1794.3775147242168,54.48786227516825
2020-04-20,[3003.1076801],[7986.06531025],21.11246764707555,3.375575721775599,94.9442807263322,1756.1999997344103,65.963149283472
2020-04-21,[2999.98299521],[7992.2515053],21.29966922713069,2.489850735478428,95.92200334042984,1808.1533252616528,86.258834696903
2020-04-22,[3011.35091695],[8030.2288193],16.351513633029384,2.7110733530260704,96.44641977297955,1768.1941839028748,64.75480117347911
2020-04-23,[3004.32840996],[8006.76993206],21.958443285679856,2.487505686906846,95.59929683473223,1793.1170472160015,70.1398704191054
2020-04-24,[3013.78312749],[7991.90146496],24.43515042415503,2.631918319881887,97.98110549686496,1809.326587166901,77.47506422003305
2020-04-27,[2944.94537859],[7974.62958348],21.427083361654493,2.7865661176218617,95.77044267254483,1788.405316158496,59.31496629065208
2020-04-28,[2996.98495681],[8013.85563553],21.655628237213737,2.76392741043393,94.72768994876373,1803.9266620080182,54.72627152665494
2020-04-29,[2989.53067815],[8032.33776229],23.364197492595093,2.797836367910352,94.08750642103688,1847.787567572385,73.25607935973252
2020-04-30,[2990.30405503],[8011.38046637],23.851674680501063,2.6639270181400807,93.59226049293925,1800.9769012978152,80.44372608403773
2020-05-01,[2994.31911244],[8003.81594735],14.882353564957906,2.7772872828410424,93.85520148611542,1853.3059032190506,78.58957107930591
2020-05-04,[2999.25102278],[7952.0104041],19.754167593964432,1.8024997079599725,94.0180963217142,1856.39671552069,68.18849049167
2020-05-05,[2991.38211117],[7990.94510774],22.057607213469648,2.531339979123305,99.19324561453394,1813.7399827168676,71.98937931896346
2020-05-06,[2998.89542337],[7997.79883009],28.184508413120327,2.7133956017487058,92.408912347642,1822.681214256545,80.08318561912094
2020-05-07,[3031.18369758],[8002.4470221],18.718918418947506,2.84542602791355,94.68144237560966,1818.3426687005974,90.3197896004041
2020-05-08,[3005.02429828],[8019.0006264],18.931640261102896,2.0068401635906516,96.98393454689919,1816.0019125776446,79.87709387382678
2020-05-11,[2986.32892801],[7979.52279865],22.204600454468263,2.501774323617191,92.58341234530367,1769.0208942094828,67.49603621979415
2020-05-12,[2993.02906378],[7971.79823165],15.791207093849858,2.479502559220609,95.15889886812158,1766.0891785448878,78.26711100305413
2020-05-13,[3007.67744757],[8004.25315989],25.560002826178767,2.6861248320371485,91.67506230736034,1756.2406771769415,78.41902775797948
2020-05-14,[2985.60697253],[8013.53939991],22.000195855681213,2.4430211522894605,92.608477352515,1801.0294446601476,58.59936463791092
2020-05-15,[3011.1558349],[8037.27944467],18.275020064327183,2.5692198897437644,97.22553651435211,1791.369593565293,63.54955496271066
2020-05-18,[3009.70001099],[7964.43159764],11.742196719889531,1.9966682732622765,94.5494564594081,1802.231364339421,63.829174158726275
2020-05-19,[2983.59759529],[8008.2455173],15.882582184902049,2.6628442068147598,97.5928178100807,1838.5225057720008,74.09666736359569
2020-05-20,[3003.75340159],[7991.58083585],21.46706695939764,2.7367219705653443,97.14577681372252,1841.3642741300027,66.22581355175815
2020-05-21,[3018.260112],[7989.95621109],23.378401351345275,2.470012289712778,93.16412213607555,1851.6055042419598,82.07643758224697
2020-05-22,[2979.56725953],[8008.48382768],18.358425276930312,2.6246021113014617,96.09633326475472,1825.012853681634,59.99806547820931
2020-05-25,[2972.64425556],[8020.67050386],14.591582498956933,2.3927608586196443,94.927236609651,1793.5863564912645,77.7192364743181
2020-05-26,[2977.46758733],[7974.6225703],17.206882082305228,2.4171216743511166,92.11282587600141,1818.8661777370287,56.90506349969122
2020-05-27,[2982.16550024],[8021.07425159],18.28600097558038,2.8257240474109038,88.68089069860945,1779.3558643605086,80.17360866710108
2020-05-28,[2990.28679998],[8014.67954965],16.217196191764245,2.6327752506437,94.36223349001527,1858.0014400402092,71.52476995913015
2020-05-29,[2990.65156607],[7976.09007222],23.175640543929443,2.8326245201150906,93.22716204935183,1839.0197361233413,77.36791200588581
2020-06-01,[3001.49999207],[7998.82594945],27.41894766276087,2.6136803336854575,95.3450483914913,1779.5582853972205,69.45378160443063
2020-06-02,[3030.02446568],[7998.06207687],27.742341422229323,1.8274405177353432,93.96507206725083,1823.570509237209,76.13490421562706
2020-06-03,[2985.67597692],[8038.66186974],37.480956843490254,3.0903407436642576,97.64950151562664,1768.1367932000578,76.43368672117099
2020-06-04,[3002.07938264],[8017.46779379],13.659609060868753,2.648771076962557,94.20231971192361,1789.3213838975623,70.05090307067928
2020-06-05,[2977.4795628],[8030.79442482],23.15421737952167,2.4993611487128637,92.2698463020926,1763.0710153840887,79.71236232494073
2020-06-08,[2990.88182261],[7978.12647037],12.526405554859366,2.512475602513897,93.27212819258047,1780.8374562385757,79.63854278443532
2020-06-09,[3000.35158627],[7962.96780189],17.596440143217556,2.5831482707260136,95.8065957067385,1854.0122027693983,76.62598109394503
2020-06-10,[3003.27978955],[8027.18779012],23.869943010226017,1.609121962171033,93.57581523920773,1795.8956857385358,54.20755137353606
2020-06-11,[2986.93964905],[8022.27118514],17.92434053339354,2.648628490715712,95.505176695345,1832.331262418757,67.12100279600483
2020-06-12,[3018.0567936],[8030.22097884],14.67890625911504,2.6351485441938283,94.72732464167028,1785.969966599037,85.94869906060596
2020-06-15,[3003.78259786],[7969.20413681],22.060177142984738,2.5252366518367317,93.27847144905742,1825.5508153945937,75.29134747669553
2020-06-16,[2976.91038627],[8009.81159054],16.490544108424373,2.540879870753331,93.43643727745432,1814.158951960698,76.50242412674287
2020-06-17,[2993.39503186],[7986.06200757],19.062861227628723,2.605883722914814,94.10474781116989,1796.4767600341431,54.947824687229655
2020-06-18,[3002.89069845],[7984.55089191],21.297685202964182,2.6356085813138646,96.65611169806883,1795.9415336689003,63.787382464580745
2020-06-19,[3022.50282811],[8026.90432394],19.369856251289626,2.8128876887274092,96.26715220829489,1850.7113471566224,76.9609349294918
2020-06-22,[3005.82535619],[7991.33592539],21.47275253111803,2.2560536662296418,96.9447872413679,1777.735711790564,76.12434238613497
2020-06-23,[2998.2528932],[8018.7927223],24.088011080625293,2.6655790284433993,94.8961795860402,1818.410723220694,58.687135139033344
2020-06-24,[3021.89166799],[8025.22298008],14.341036418586585,2.9322555452274734,91.18964584049424,1819.0965570242404,61.06556773572501
2020-06-25,[3001.08994025],[8013.00114451],25.84637070576159,2.519836519691683,94.34211917390905,1767.7216929090714,71.81801263724681
2020-06-26,[2981.32298333],[8019.49456905],21.051020222918325,2.6381091731607578,97.07991872616951,1817.9948469391818,82.80424533390354
2020-06-29,[2991.69829332],[8003.09962115],15.491683084336346,2.10434590202823,93.85761380026996,1798.1038763325544,76.04495982181675
2020-06-30,[2999.44748715],[8017.32985363],30.344421468891134,2.1951868347867,96.11115709116145,1774.2111075614478,79.42590398814298
2020-07-01,[3011.00188237],[7961.58012399],17.177897160301058,3.2197211940958934,92.16963615029503,1760.6093328502484,75.98256991131942
2020-07-02,[3000.25844146],[7968.04989413],23.65587690625055,2.7625580133460086,91.71921186255148,1862.8316828154736,80.09009100277676
2020-07-03,[3005.46188536],[7979.33713232],16.65877043151157,2.1828494181374642,92.08909899485545,1806.9068477063372,68.06503726846273
2020-07-06,[3014.30835967],[8015.26475491],22.480004494980676,2.52492580806287,93.36281984169885,1820.7705637136787,72.59948079019452
2020-07-07,[2998.40754862],[7990.46741524],19.068362661790957,2.2018681259173523,97.55634148024872,1748.5861516919379,71.58102886335875
2020-07-08,[3001.39411603],[8011.48496284],17.59214526625145,2.565659617853402,97.3278567779547,1781.744339975774,81.64721781519572
2020-07-09,[2998.8985357],[8013.35027596],13.505408726206063,2.809753973659768,99.20340558836747,1771.5641887602926,67.72731269061218
2020-07-10,[3017.08305276],[7974.66265844],24.140221484822373,2.168458995305778,93.64939187643952,1818.7927035378614,82.82476119218262
2020-07-13,[3013.24367931],[8009.25206947],15.987378249659312,2.5174870167380012,94.59650310098421,1816.0452759814427,70.34150508868407
2020-07-14,[2993.23642406],[8018.38399093],18.790961559380566,2.2987138926619677,95.03215364057657,1777.2898779112525,62.837151869864584
2020-07-15,[3018.26350467],[7970.54282993],27.883645971896563,2.8633040125008558,92.46070558841426,1806.9727083671605,73.42022823479502
2020-07-16,[3002.48333716],[7997.83245771],18.028726942909504,2.268570496692339,94.08617796362203,1837.349030233248,85.80672870080537
2020-07-17,[2970.67284884],[8001.71920228],20.32923443227328,2.5789145741703106,94.32192996716975,1820.3177265673987,81.461362246707
2020-07-20,[3012.75100214],[7942.87704226],19.845929276728427,2.3840333104291616,94.29317222392952,1805.319786488887,55.60817014013374
2020-07-21,[3029.96638069],[8059.68558511],22.760124316974025,2.39991393632979,97.02688278138484,1783.1512002022373,84.00537642148993
2020-07-22,[3032.14424167],[8000.20035352],24.023244367638714,2.8591629369019014,94.25532504607246,1791.1435711498307,66.81816765846624
2020-07-23,[3010.40280559],[7996.24667034],18.30719776424249,3.107383399685039,95.03810221256568,1788.8469223108486,83.60370644858136
2020-07-24,[2994.58285274],[8011.46004683],20.26656080564867,2.543884987378207,90.2396915458631,1813.2407064690995,78.4342574941558
2020-07-27,[3013.17923608],[8050.83255262],15.724654048882083,2.217782305321743,96.61166890767849,1779.0972245757216,84.41712878314343
2020-07-28,[3011.0916398],[8017.27445056],21.148874914926598,2.4622193090301105,96.47190370132343,1824.9925669537156,75.4744940997263
2020-07-29,[2999.0341113],[7958.38782078],18.11693429987472,2.4339047924492885,96.27502494583929,1852.3877462955447,56.69128850244893
2020-07-30,[2993.55256029],[7985.69663341],15.746628320304179,2.6540314054604033,96.33305276953148,1798.381678294294,77.139212795913
2020-07-31,[3041.68216433],[8015.91029353],10.497722639616347,2.6406957466744396,96.00554934188742,1775.8845502174074,72.55745553157529
2020-08-03,[3010.01197248],[8002.8807844],26.436973759058226,2.6029236636486113,95.00726265338763,1757.5519037001243,55.678130493927156
2020-08-04,[2983.7812077],[8018.17486593],17.913486746232728,2.187682577541113,94.77296478029524,1797.7267443880228,62.226239101885604
2020-08-05,[3004.76921701],[8041.7487208],14.983531217288508,2.626295936153773,92.60205847479764,1841.4769288785044,58.52057430195438
2020-08-06,[2972.71409557],[8009.66416933],15.204014956084272,3.134976119563438,92.53625979757015,1753.6738900066832,71.87286962963735
2020-08-07,[2966.8776581],[7962.69417979],14.943451772308824,2.177548282065389,93.630842496018,1779.6399633941855,60.79402283077096
2020-08-10,[3013.5569974],[7997.84810994],20.057481476688288,2.4839334633417782,94.812974447754,1803.1238613523312,75.15363582289719
2020-08-11,[3017.04583589],[8025.75202328],32.69657011790055,2.258367789321734,93.63061319356983,1823.343456080096,61.020415431267544
2020-08-12,[3000.95590973],[8058.16457122],28.887058859709718,2.230458503081597,92.37241041796426,1738.5558119571635,70.26692857986274
2020-08-13,[2994.21602546],[7998.40009809],18.499304251469276,2.3937276361947424,94.08780976572446,1801.6420029472288,81.85672916024274
2020-08-14,[2964.41631601],[7992.11932544],14.679637853801964,2.6542330274355845,94.14053895083889,1834.5248769878622,79.98818923806867
2020-08-17,[2987.58918466],[8007.77617422],25.67217229074426,2.40185584945925,94.94627832563133,1780.4015388063183,67.61406937527681
2020-08-18,[3005.12005348],[8015.48988097],23.75772131857869,2.47610141098438,93.3446225215534,1788.4408812955032,81.93602321613753
2020-08-19,[3021.87030136],[7997.30707361],21.354765270045338,2.5274936010088913,95.11572015880115,1731.3284433567442,57.944054540660126
2020-08-20,[3011.2522699],[8005.39430773],25.055503424334056,2.4598718746087456,92.57210430364935,1796.0140868997048,79.99970179156304
2020-08-21,[3004.52260711],[7959.57511989],15.13182477972142,2.302272181065549,92.07455420858278,1787.0318156973988,78.94158799654282
2020-08-24,[2985.14968052],[8021.26971073],22.417367909949718,2.3492958890233697,95.66749248909436,1786.3710744397983,75.77826281682364
2020-08-25,[3033.10067987],[8050.85296638],10.0,2.3937086416418807,93.95228314778848,1819.0226895882477,79.95648151060637
2020-08-26,[3011.42605989],[8011.2551364],15.067727255643817,2.899974593010418,93.99695518343883,1756.207684320509,52.6125975581813
2020-08-27,[2996.27743594],[8026.7651377],14.895258281256426,2.694970000719207,93.57767279860084,1782.5500595946664,54.91362437577621
2020-08-28,[3012.6249451],[7986.69725966],21.380658461494235,2.4816743579483527,94.56005207264697,1801.3756063813248,75.71077056965314
2020-08-31,[3014.76442242],[7979.1183029],15.431602042005268,3.128320941329054,94.80440081788414,1815.5059313443612,61.27882814624502
2020-09-01,[2984.3049521],[7982.78469725],18.04102703138681,2.5501337151833146,99.3550230081116,1814.572328571426,60.55396946308284
2020-09-02,[2996.13554367],[7980.11432757],10.527958198496073,2.4872348411554457,92.5088144818453,1821.401302859422,67.12551724305624
2020-09-03,[3003.31851465],[7988.75735693],23.69819993585194,2.952011963997048,92.96183257154914,1801.734473775618,82.27693229376293
2020-09-04,[3030.3976743],[8021.268869],20.6440370495481,2.636901801540989,93.36971573373076,1767.027882081593,68.74978277457716
2020-09-07,[3001.20274975],[7995.01129742],21.023757146065822,2.4735874158231743,97.59457298929662,1819.5658894559376,53.61503634307664
2020-09-08,[2993.50756566],[7996.08080938],27.80923056522099,2.3558995545153607,96.56328832667282,1754.6015537774626,65.73353115932248
2020-09-09,[3011.38810853],[8020.22860659],27.74984353030274,2.686482052644301,96.7432848880731,1790.3573127782906,72.27405070809964
2020-09-10,[3009.2844074],[8027.13532052],18.042390233871043,2.515765720368987,95.6394596046756,1827.860808380918,74.23358598448948
2020-09-11,[2984.86227466],[8015.64142642],29.41085715817556,2.112478929385172,98.92533765329291,1788.1483568772283,62.27656994763137
2020-09-14,[2993.08342803],[7998.93553625],19.888286960368237,2.531103489558587,91.46849723585474,1816.6137042497023,85.20321920839963
2020-09-15,[2976.46784086],[8006.17057157],14.44057475475873,2.1480925461202447,96.835382965642,1859.6451647619194,69.67904508321391
2020-09-16,[3012.74248353],[7939.58226842],14.87612239679181,2.103046424536764,97.2786543330026,1836.924847073167,80.1766433671444
2020-09-17,[3007.12033608],[7967.27046171],15.06484035275545,3.247105059355391,92.36643028782082,1762.2723204791616,68.47276892666102
2020-09-18,[3017.86361551],[8041.08827339],22.245742342649425,2.5880113108949443,94.9474556569188,1790.2289940005644,74.1784702651871
2020-09-21,[2996.06881787],[8051.89197192],13.074633893943322,2.1108359691273813,94.69038982749905,1763.0146590751137,83.02130418227863
2020-09-22,[3006.76299416],[8024.83894907],16.291150858958062,2.009352301959593,95.72694122707802,1814.240277719453,83.24116629433763
2020-09-23,[3001.26953629],[8011.7235745],25.259127813924017,2.4619413962472563,94.73013711101513,1763.5640594199956,72.8661402192382
2020-09-24,[2986.27849559],[8027.67959117],22.40178826597217,2.115962362060222,93.58105021974342,1803.6980883264666,57.08827732647356
2020-09-25,[3009.13682916],[7991.96014062],16.97737037772442,3.117827191640282,94.07009079055969,1842.4605286120784,83.21955703748911
2020-09-28,[3021.15498653],[7979.68359383],18.509519473487437,2.807946041726934,94.63338772911163,1784.22032708001,82.12577038380357
2020-09-29,[2997.81959564],[8027.57849721],21.770997421940418,2.4113268125293383,89.34408419157648,1791.8439511873623,77.59428800910509
2020-09-30,[2989.08798691],[7965.22737797],21.220901005278705,2.2919915409739673,92.16031375197089,1841.6272179004463,71.56066863341665
2020-10-01,[3010.53953254],[7980.2683215],19.049328639315387,2.7275869278185856,94.2520153187001,1732.4657789328048,66.49165679486411
2020-10-02,[2999.23951848],[8017.93971104],20.13772557823258,2.3522618422738573,93.63194457080412,1832.0485693420387,81.1533054545778
2020-10-05,[2978.83002684],[8014.32517206],13.057226967164537,2.7842743478667944,95.73537290126862,1832.4251492403923,75.58131406984886
2020-10-06,[2975.53467136],[8007.51403623],26.097429346387724,2.918997727521022,92.34117692285957,1782.080387676112,82.05027835859642
2020-10-07,[3001.98065281],[8021.1314196],20.81883820721319,2.139652613617117,95.94659471313189,1843.5384852319266,65.9900825805671
2020-10-08,[3001.57143885],[7946.27293463],17.0253902795732,2.5300640641556544,94.4952997463951,1784.70017141278,59.23208906674937
2020-10-09,[2977.13647616],[8051.39757828],24.08913838725935,2.643588154316917,93.93728312501162,1776.1864152010207,69.96505837119736
2020-10-12,[2980.05093639],[8005.13912669],18.486626493313373,2.7107599021271893,91.87982698047891,1806.3700173204934,68.42682093867397
2020-10-13,[3006.6868244],[7980.90680619],15.645668205585423,2.0655689154658523,90.58655197372957,1843.7564099859144,89.98240262933079
2020-10-14,[3004.40625775],[8026.74949004],15.57180126490377,2.397946249850039,94.8821826173536,1785.7266985228864,77.55114641077566
2020-10-15,[3006.76672866],[8016.18388494],28.660670773952727,2.1774341807510416,92.68163824869889,1795.096151422702,71.51143880413274
2020-10-16,[3016.42158246],[8006.10691727],15.669420454350028,1.9260988855653596,94.36323746132312,1819.9359258668824,60.92788812887212
2020-10-19,[3006.96851754],[8032.27872903],11.003824493814937,2.9042029131013836,98.09860723607883,1759.765318727509,83.80066518246859
2020-10-20,[3000.77730754],[8009.63221051],10.0,2.3516252559708892,94.42516428948927,1830.218918197725,66.11280332657641
2020-10-21,[2988.93241171],[7972.43507051],19.772081354717347,2.513922564272312,96.57059491880956,1770.7425803236474,62.28383849557504
2020-10-22,[3020.24286495],[8025.67966511],24.991598859423675,1.9511946398284112,93.05973010955833,1806.8028228896965,71.02061810268164
2020-10-23,[2990.81312634],[8018.26049303],20.517476128823812,2.6309314608331174,94.35419940881565,1776.9896837060737,76.51934440360871
2020-10-26,[3006.42555663],[7972.65637399],20.458237100880726,2.3911246363162233,93.43008687135703,1797.3943844145147,65.0677902228286
2020-10-27,[2997.31686428],[8038.51820306],22.402535098340948,2.802740241631729,93.85454463260575,1781.5490585874993,75.30928183886911
2020-10-28,[2969.03230479],[7976.96864746],22.59911385292016,2.5921728972407316,94.05534592951328,1804.162637692434,64.16759569593098
2020-10-29,[3018.2396173],[8027.15827796],14.16464841103946,2.163834208032169,98.67112397857638,1790.8955671837205,79.77668318368028
