date,symbol,open,high,low,close,volume
2024-01-18 18:41:36.168606,GOOG,69.55,69.61,68.72,69.58,8783585
2024-01-19 18:41:36.168606,GOOG,67.31,68.67,66.85,67.83,3326250
2024-01-22 18:41:36.168606,GOOG,66.52,67.1,65.86,67.05,8415308
2024-01-23 18:41:36.168606,GOOG,68.4,68.84,66.98,67.35,6716243
2024-01-24 18:41:36.168606,GOOG,68.31,68.41,67.12,67.71,7851066
2024-01-25 18:41:36.168606,GOOG,66.94,67.46,66.48,66.79,7498512
2024-01-26 18:41:36.168606,GOOG,65.48,66.16,65.02,65.99,129882
2024-01-29 18:41:36.168606,GOOG,64.82,65.52,64.64,64.72,7034063
2024-01-30 18:41:36.168606,GOOG,65.82,66.59,65.57,66.23,9317955
2024-01-31 18:41:36.168606,GOOG,65.36,65.61,64.9,65.16,2130888
2024-02-01 18:41:36.168606,GOOG,66.25,66.43,64.55,64.59,4469246
2024-02-02 18:41:36.168606,GOOG,63.03,65.14,61.91,63.98,8761351
2024-02-05 18:41:36.168606,GOOG,61.86,62.41,61.24,61.96,8354080
2024-02-06 18:41:36.168606,GOOG,60.77,61.54,60.43,60.92,6700713
2024-02-07 18:41:36.168606,GOOG,62.35,62.49,62.11,62.45,1179229
2024-02-08 18:41:36.168606,GOOG,61.38,61.76,60.52,60.97,2703087
2024-02-09 18:41:36.168606,GOOG,59.68,59.9,59.52,59.82,6736708
2024-02-12 18:41:36.168606,GOOG,57.75,58.37,57.7,58.26,3218113
2024-02-13 18:41:36.168606,GOOG,58.82,60.1,56.65,58.18,3392239
2024-02-14 18:41:36.168606,GOOG,60.07,60.57,59.89,60.41,3826713
2024-02-15 18:41:36.168606,GOOG,61.16,62.47,58.63,60.28,5148245
2024-02-16 18:41:36.168606,GOOG,60.18,60.48,59.86,60.39,3546010
2024-02-19 18:41:36.168606,GOOG,58.58,60.06,58.58,59.46,3432951
2024-02-20 18:41:36.168606,GOOG,59.61,59.7,58.88,59.41,924765
2024-02-21 18:41:36.168606,GOOG,61.74,61.93,60.01,60.9,6802705
2024-02-22 18:41:36.168606,GOOG,60.88,62.01,60.41,61.11,4515972
2024-02-23 18:41:36.168606,GOOG,64.07,64.22,63.44,63.74,9655355
2024-02-26 18:41:36.168606,GOOG,66.41,66.9,63.49,65.38,1932760
2024-02-27 18:41:36.168606,GOOG,65.19,65.48,64.76,65.3,2639065
2024-02-28 18:41:36.168606,GOOG,65.16,66.27,64.08,65.2,9204687
2024-02-29 18:41:36.168606,GOOG,67.28,67.46,65.89,67.35,4172476
2024-03-01 18:41:36.168606,GOOG,68.7,69.39,67.01,67.57,7410982
2024-03-04 18:41:36.168606,GOOG,69.65,70.26,68.41,69.51,4211932
2024-03-05 18:41:36.168606,GOOG,72.33,72.72,72.06,72.33,2692859
2024-03-06 18:41:36.168606,GOOG,71.86,72.35,71.42,72.07,8980121
2024-03-07 18:41:36.168606,GOOG,72.45,73.84,71.28,72.61,5351208
2024-03-08 18:41:36.168606,GOOG,74.12,74.44,73.91,74.07,1262496
2024-03-11 18:41:36.168606,GOOG,75.05,75.56,74.67,75.25,921929
2024-03-12 18:41:36.168606,GOOG,75.27,77.88,73.35,76.43,2127842
2024-03-13 18:41:36.168606,GOOG,74.84,75.67,73.48,74.43,8797318
2024-03-14 18:41:36.168606,GOOG,73.06,73.44,72.68,73.2,3297860
2024-03-15 18:41:36.168606,GOOG,72.48,72.95,72.07,72.52,7057038
2024-03-18 18:41:36.168606,GOOG,74.42,75.51,72.9,74.31,9195020
2024-03-19 18:41:36.168606,GOOG,71.43,72.75,70.97,72.51,6827897
2024-03-20 18:41:36.168606,GOOG,74.06,75.82,73.72,74.76,3135865
2024-03-21 18:41:36.168606,GOOG,76.77,76.84,74.93,75.96,9075979
2024-03-22 18:41:36.168606,GOOG,78.12,79.32,76.72,77.75,6210793
2024-03-25 18:41:36.168606,GOOG,75.91,76.75,75.16,76.35,3984485
2024-03-26 18:41:36.168606,GOOG,75.79,77.89,74.63,76.5,1154853
2024-03-27 18:41:36.168606,GOOG,77.77,79.33,75.62,76.99,1635410
2024-03-28 18:41:36.168606,GOOG,77.88,78.18,77.15,77.42,5927278
2024-03-29 18:41:36.168606,GOOG,76.59,78.32,75.88,77.92,2019398
2024-04-01 18:41:36.168606,GOOG,77.36,78.15,77.15,77.53,1285622
2024-04-02 18:41:36.168606,GOOG,77.71,79.77,77.03,77.78,5667768
2024-04-03 18:41:36.168606,GOOG,78.29,80.7,77.28,79.42,3565495
2024-04-04 18:41:36.168606,GOOG,78.64,80.25,76.28,77.61,3080858
2024-04-05 18:41:36.168606,GOOG,80.38,81.15,79.7,80.05,2654293
2024-04-08 18:41:36.168606,GOOG,82.92,83.99,81.18,81.66,8928452
2024-04-09 18:41:36.168606,GOOG,81.17,81.63,79.79,80.13,1497955
2024-04-10 18:41:36.168606,GOOG,80.0,81.1,79.89,80.78,8569755
2024-04-11 18:41:36.168606,GOOG,81.19,82.45,80.4,82.28,6612324
2024-04-12 18:41:36.168606,GOOG,80.79,81.36,79.23,80.29,6471332
2024-04-15 18:41:36.168606,GOOG,80.44,80.8,80.38,80.39,7900757
2024-04-16 18:41:36.168606,GOOG,79.99,81.32,79.34,80.31,2364381
2024-04-17 18:41:36.168606,GOOG,79.27,79.41,78.25,79.31,9764745
2024-04-18 18:41:36.168606,GOOG,79.73,80.38,79.41,79.5,2291951
2024-04-19 18:41:36.168606,GOOG,79.43,80.29,77.98,78.58,1024914
2024-04-22 18:41:36.168606,GOOG,79.96,82.02,79.54,80.78,5461878
2024-04-23 18:41:36.168606,GOOG,81.17,82.53,78.87,79.81,8721837
2024-04-24 18:41:36.168606,GOOG,80.62,82.38,79.91,81.11,7935958
2024-04-25 18:41:36.168606,GOOG,77.81,78.7,77.45,78.47,6825311
2024-04-26 18:41:36.168606,GOOG,77.73,79.62,76.37,78.25,5753020
2024-04-29 18:41:36.168606,GOOG,78.36,78.46,77.94,78.31,510275
2024-04-30 18:41:36.168606,GOOG,77.81,78.97,77.39,78.05,6673643
2024-05-01 18:41:36.168606,GOOG,77.52,77.96,76.97,77.47,4731004
2024-05-02 18:41:36.168606,GOOG,75.48,77.34,75.2,76.47,8406946
2024-05-03 18:41:36.168606,GOOG,76.92,78.04,76.58,77.66,4642709
2024-05-06 18:41:36.168606,GOOG,79.53,79.73,79.13,79.26,7246423
2024-05-07 18:41:36.168606,GOOG,79.35,79.45,78.85,79.17,6218225
2024-05-08 18:41:36.168606,GOOG,77.01,77.91,76.3,77.47,5271748
2024-05-09 18:41:36.168606,GOOG,80.01,80.96,79.98,80.29,556195
2024-05-10 18:41:36.168606,GOOG,79.12,79.23,78.46,78.91,1628362
2024-05-13 18:41:36.168606,GOOG,76.74,77.76,76.04,76.65,981037
2024-05-14 18:41:36.168606,GOOG,74.65,75.84,72.25,73.6,4750215
2024-05-15 18:41:36.168606,GOOG,73.74,74.35,72.86,73.79,8512054
2024-05-16 18:41:36.168606,GOOG,73.64,74.09,73.06,73.5,2303087
2024-05-17 18:41:36.168606,GOOG,74.88,75.35,74.49,75.05,476924
2024-05-20 18:41:36.168606,GOOG,76.4,77.52,74.71,76.01,4658708
2024-05-21 18:41:36.168606,GOOG,76.4,78.41,75.44,76.49,4288136
2024-05-22 18:41:36.168606,GOOG,74.72,76.55,74.11,76.11,7959498
2024-05-23 18:41:36.168606,GOOG,77.73,78.52,77.43,77.84,4225339
2024-05-24 18:41:36.168606,GOOG,80.98,81.19,80.35,80.79,6860510
2024-05-27 18:41:36.168606,GOOG,82.56,83.1,81.9,82.46,4773794
2024-05-28 18:41:36.168606,GOOG,81.73,83.67,80.15,81.73,7555050
2024-05-29 18:41:36.168606,GOOG,83.04,83.58,82.25,83.05,5921934
2024-05-30 18:41:36.168606,GOOG,82.88,83.08,81.85,82.43,7702495
2024-05-31 18:41:36.168606,GOOG,81.0,81.14,79.83,80.64,799438
2024-06-03 18:41:36.168606,GOOG,80.13,81.09,78.82,79.24,2945157
2024-06-04 18:41:36.168606,GOOG,76.63,78.93,76.59,78.71,4153492
2024-06-05 18:41:36.168606,GOOG,78.99,79.58,78.53,78.91,9034971
2024-06-06 18:41:36.168606,GOOG,83.15,83.61,80.78,82.2,9596806
2024-06-07 18:41:36.168606,GOOG,79.78,81.93,79.1,80.79,8182668
2024-06-10 18:41:36.168606,GOOG,82.87,83.79,82.06,82.97,4259962
2024-06-11 18:41:36.168606,GOOG,83.46,84.17,82.03,82.49,4549720
2024-06-12 18:41:36.168606,GOOG,79.46,79.88,77.92,79.2,6496153
2024-06-13 18:41:36.168606,GOOG,78.29,78.63,77.82,78.44,1687361
2024-06-14 18:41:36.168606,GOOG,79.49,80.94,78.34,80.33,1257593
2024-06-17 18:41:36.168606,GOOG,80.86,81.22,80.83,80.92,8185491
2024-06-18 18:41:36.168606,GOOG,82.77,85.02,81.58,81.61,7403950
2024-06-19 18:41:36.168606,GOOG,83.88,84.86,83.76,83.82,5617263
2024-06-20 18:41:36.168606,GOOG,81.03,82.98,80.82,82.13,1834802
2024-06-21 18:41:36.168606,GOOG,80.58,80.81,80.04,80.44,484533
2024-06-24 18:41:36.168606,GOOG,76.52,76.96,76.41,76.84,9712587
2024-06-25 18:41:36.168606,GOOG,78.1,78.63,77.91,78.23,9202683
2024-06-26 18:41:36.168606,GOOG,79.05,79.83,78.2,79.15,4029301
2024-06-27 18:41:36.168606,GOOG,79.3,81.55,78.35,80.33,371609
2024-06-28 18:41:36.168606,GOOG,79.14,80.66,76.76,78.47,5968518
2024-07-01 18:41:36.168606,GOOG,76.48,77.16,75.56,75.99,6713889
2024-07-02 18:41:36.168606,GOOG,74.16,74.46,73.35,74.02,7685291
2024-07-03 18:41:36.168606,GOOG,71.86,73.68,71.23,72.7,2754810
2024-07-04 18:41:36.168606,GOOG,75.56,76.01,74.19,74.99,1944040
2024-07-05 18:41:36.168606,GOOG,75.7,76.73,74.38,76.53,7432827
2024-07-08 18:41:36.168606,GOOG,75.8,76.06,75.64,75.87,4057874
2024-07-09 18:41:36.168606,GOOG,76.66,76.87,75.95,76.36,3748338
2024-07-10 18:41:36.168606,GOOG,75.83,76.13,74.98,75.36,7389165
2024-07-11 18:41:36.168606,GOOG,74.76,76.7,73.34,75.95,9879110
2024-07-12 18:41:36.168606,GOOG,74.14,74.53,73.92,74.26,965144
2024-07-15 18:41:36.168606,GOOG,75.11,75.43,74.89,75.41,9479728
2024-07-16 18:41:36.168606,GOOG,74.32,76.06,73.16,74.16,8242165
2024-07-17 18:41:36.168606,GOOG,75.0,75.56,74.02,75.4,1247417
2024-07-18 18:41:36.168606,GOOG,75.18,75.48,74.48,74.79,2175414
2024-07-19 18:41:36.168606,GOOG,73.38,74.5,72.24,73.64,6156095
2024-07-22 18:41:36.168606,GOOG,76.13,76.6,75.77,76.06,5274895
2024-07-23 18:41:36.168606,GOOG,75.58,76.43,75.25,76.36,2190923
2024-07-24 18:41:36.168606,GOOG,75.94,76.36,75.05,75.91,6598391
2024-07-25 18:41:36.168606,GOOG,77.15,77.3,76.48,77.1,5015782
2024-07-26 18:41:36.168606,GOOG,73.59,75.75,72.33,75.07,9905611
2024-07-29 18:41:36.168606,GOOG,76.56,77.02,76.43,76.77,2747765
2024-07-30 18:41:36.168606,GOOG,77.12,78.05,75.92,76.6,115141
2024-07-31 18:41:36.168606,GOOG,76.91,77.94,76.65,77.55,2437099
2024-08-01 18:41:36.168606,GOOG,76.13,76.15,73.94,75.19,924255
2024-08-02 18:41:36.168606,GOOG,75.16,75.22,73.9,74.65,8979521
2024-08-05 18:41:36.168606,GOOG,74.81,74.82,74.58,74.7,5123331
2024-08-06 18:41:36.168606,GOOG,76.45,77.23,76.2,76.28,9312964
2024-08-07 18:41:36.168606,GOOG,77.73,78.43,77.15,77.35,9993975
2024-08-08 18:41:36.168606,GOOG,76.59,76.87,75.84,76.78,4118920
2024-08-09 18:41:36.168606,GOOG,77.07,77.61,76.01,77.31,4557005
2024-08-12 18:41:36.168606,GOOG,78.88,80.12,77.62,79.29,2993713
2024-08-13 18:41:36.168606,GOOG,79.56,79.86,77.53,79.01,2047012
2024-08-14 18:41:36.168606,GOOG,77.28,80.31,75.31,78.57,6949502
2024-08-15 18:41:36.168606,GOOG,75.71,76.17,75.29,75.64,503552
2024-08-16 18:41:36.168606,GOOG,75.54,76.25,74.57,75.25,3916707
2024-08-19 18:41:36.168606,GOOG,72.93,73.08,72.22,72.67,108798
2024-08-20 18:41:36.168606,GOOG,73.29,74.25,72.44,72.54,3653952
2024-08-21 18:41:36.168606,GOOG,73.6,74.49,73.42,74.01,4310563
2024-08-22 18:41:36.168606,GOOG,72.27,73.37,69.84,70.91,8857529
2024-08-23 18:41:36.168606,GOOG,73.47,73.69,72.66,72.7,1506085
2024-08-26 18:41:36.168606,GOOG,72.24,72.64,71.62,72.25,2711212
2024-08-27 18:41:36.168606,GOOG,71.65,72.98,71.6,72.25,8404932
2024-08-28 18:41:36.168606,GOOG,72.94,72.94,70.65,71.56,6246685
2024-08-29 18:41:36.168606,GOOG,69.16,69.96,68.68,69.14,7970341
2024-08-30 18:41:36.168606,GOOG,69.28,69.41,66.77,68.09,3834049
2024-09-02 18:41:36.168606,GOOG,72.02,73.68,70.79,70.98,8196173
2024-09-03 18:41:36.168606,GOOG,70.22,71.77,67.64,69.46,9519257
2024-09-04 18:41:36.168606,GOOG,67.02,67.65,65.95,67.29,6190007
2024-09-05 18:41:36.168606,GOOG,67.87,67.92,66.6,67.52,4563593
2024-09-06 18:41:36.168606,GOOG,67.72,68.19,66.51,67.43,5759848
2024-09-09 18:41:36.168606,GOOG,67.14,67.4,66.42,67.03,9722286
2024-09-10 18:41:36.168606,GOOG,67.64,67.7,66.74,67.08,2767107
2024-09-11 18:41:36.168606,GOOG,67.26,68.36,66.18,67.98,1001495
2024-09-12 18:41:36.168606,GOOG,68.25,69.04,67.2,67.22,5231131
2024-09-13 18:41:36.168606,GOOG,67.89,68.68,66.81,67.51,7378492
2024-09-16 18:41:36.168606,GOOG,69.24,69.48,68.6,68.93,5717492
2024-09-17 18:41:36.168606,GOOG,68.43,68.51,67.52,67.59,3528811
2024-09-18 18:41:36.168606,GOOG,62.98,65.14,62.07,64.49,3244720
2024-09-19 18:41:36.168606,GOOG,64.7,65.53,63.8,65.38,7497239
2024-09-20 18:41:36.168606,GOOG,68.53,68.77,68.48,68.69,1259149
2024-09-23 18:41:36.168606,GOOG,68.74,68.87,68.3,68.71,2751222
2024-09-24 18:41:36.168606,GOOG,68.84,69.15,67.74,69.03,7835491
2024-09-25 18:41:36.168606,GOOG,67.87,68.72,67.39,68.65,8888377
2024-09-26 18:41:36.168606,GOOG,70.71,71.7,70.25,70.87,3572108
2024-09-27 18:41:36.168606,GOOG,71.69,72.36,69.76,70.79,6742589
2024-09-30 18:41:36.168606,GOOG,70.86,71.75,70.33,70.56,6743509
2024-10-01 18:41:36.168606,GOOG,72.19,72.75,71.0,71.88,1185110
2024-10-02 18:41:36.168606,GOOG,71.25,71.71,70.67,71.22,6006512
2024-10-03 18:41:36.168606,GOOG,69.49,69.78,68.87,69.43,4840148
2024-10-04 18:41:36.168606,GOOG,70.92,72.25,69.37,70.69,9716743
2024-10-07 18:41:36.168606,GOOG,69.91,69.94,69.73,69.89,2713456
2024-10-08 18:41:36.168606,GOOG,67.19,69.25,66.36,68.56,708919
2024-10-09 18:41:36.168606,GOOG,72.05,73.27,71.13,71.47,8829430
2024-10-10 18:41:36.168606,GOOG,71.88,73.23,69.99,71.25,5376473
2024-10-11 18:41:36.168606,GOOG,72.84,74.21,71.92,71.99,3158321
2024-10-14 18:41:36.168606,GOOG,72.17,72.5,71.6,72.07,4447864
2024-10-15 18:41:36.168606,GOOG,71.73,72.34,70.65,70.83,5772745
2024-10-16 18:41:36.168606,GOOG,71.88,72.13,71.19,71.84,3919128
2024-10-17 18:41:36.168606,GOOG,72.37,73.26,71.57,72.33,7278560
